"ID","ORIGINURI","UUIDHISTORY","CODE","GROUPTYPE","CREATEDAT","UPDATEDAT","PREFERREDLABEL","ALTLABELS","DESCRIPTION"
"687671b1ebd2bf665349a164","http://data.europa.eu/esco/isco/C2111","fd89a85c-f889-46a7-b844-a690f33cba04
916d5cdb-3d9e-48f7-8515-f915ef429c90
c1a023a6-4304-4ca7-8091-21ab157b5dd6
93ef16f0-ee0d-46e2-b12e-a13fe541167a","2111","iscogroup","2025-07-15T15:20:17.995Z","2025-07-15T15:20:17.995Z","Físicos y astrónomos","Físicos y astrónomos","Los físicos y astrónomos realizan investigaciones y mejoran o desarrollan conceptos, teorías y métodos operativos relacionados con la materia, el espacio, el tiempo, la energía, las fuerzas y los campos, y la interrelación entre estos fenómenos físicos. Aplican conocimientos científicos relacionados con la física y la astronomía en campos industriales, médicos, militares u otros.
Las tareas incluyen:
(a)  realizar investigaciones y mejorar o desarrollar conceptos, teorías, instrumentación, software y métodos operativos relacionados con la física y la astronomía;
(b)  realizar experimentos, pruebas y análisis sobre la estructura y las propiedades de la materia en campos como la mecánica, la termodinámica, la electrónica, las comunicaciones, la generación y distribución de energía, la aerodinámica, la óptica y los láseres, la teledetección, la medicina, la acústica, el magnetismo y la física nuclear;
(c)  evaluar los resultados de las investigaciones y los experimentos y expresar conclusiones, principalmente utilizando técnicas y modelos matemáticos;
(d)  aplicar principios, técnicas y procesos para desarrollar o mejorar aplicaciones prácticas industriales, médicas, militares y de otro tipo de los principios y técnicas de la física o la astronomía;
(e)  garantizar la administración segura y eficaz de la radiación (ionizante y no ionizante) a los pacientes para lograr un resultado diagnóstico o terapéutico según lo prescrito por un médico;
(f)  garantizar la medición y caracterización precisas de las magnitudes físicas utilizadas en aplicaciones médicas;
(g)  probar, poner en marcha y evaluar los equipos utilizados en aplicaciones como la obtención de imágenes, el tratamiento médico y la dosimetría;
(h)  asesorar y consultar con médicos y otros profesionales de la salud para optimizar el equilibrio entre los efectos beneficiosos y perjudiciales de la radiación;
(i)  observar, analizar e interpretar fenómenos celestes y desarrollar métodos, modelos numéricos y técnicas para ampliar el conocimiento de campos como la navegación, la comunicación por satélite, la exploración espacial, los cuerpos celestes y la radiación cósmica;
(j) desarrollar, implementar y mantener normas y protocolos para la medición de fenómenos físicos y para el uso de la tecnología nuclear en aplicaciones industriales y médicas;
(k) preparar artículos e informes científicos.
Ejemplos de las ocupaciones clasificadas aquí:
- Astrónomo
- Físico médico
- Físico nuclear
- Físico
Algunas ocupaciones relacionadas clasificadas en otro lugar:
- Oncólogo radioterapeuta - 2212
- Radiólogo - 2212
- Médico especialista (medicina nuclear) - 2212
- Radiólogo - 3211
Nota
Cabe señalar que, si bien están clasificados adecuadamente en este grupo unitario con otros físicos, los físicos médicos se consideran parte integral de la fuerza laboral de la salud junto con las ocupaciones clasificadas en el subgrupo principal 22: Profesionales de la salud y otras clasificadas en varios otros grupos unitarios en el grupo principal 2: Profesionales."
"687671b1ebd2bf665349a165","http://data.europa.eu/esco/isco/C2112","5b8108bf-e953-4574-ad8f-5ec1f15e095b
7a34a089-6ada-42c1-a5d2-053867533fff
deec8a7a-d7db-4c4d-8864-ca15579787d8
08c1fcdc-8d28-4a4b-b304-ecb76f19c32e","2112","iscogroup","2025-07-15T15:20:17.995Z","2025-07-15T15:20:17.995Z","Meteorólogos","Meteorólogos","Los meteorólogos preparan pronósticos meteorológicos a corto o largo plazo que se utilizan en la aviación, el transporte marítimo, la agricultura y otras áreas, y para la información del público en general. Realizan investigaciones relacionadas con la composición, la estructura y la dinámica de la atmósfera.
Las tareas incluyen:
(a)  investigar la dirección y la velocidad de los movimientos del aire, las presiones, las temperaturas, la humedad, la transformación física y química de los contaminantes y otros fenómenos como la formación de nubes y las precipitaciones, las perturbaciones eléctricas o la radiación solar;
(b)  estudiar los datos recopilados de las estaciones meteorológicas, las imágenes de radar y satélite y los resultados de los modelos informáticos para trazar y pronosticar las condiciones meteorológicas;
(c)  preparar e informar mapas meteorológicos, pronósticos y alertas a corto o largo plazo relacionados con fenómenos atmosféricos como ciclones, tormentas y otros peligros para la vida y los bienes, y difundir información sobre las condiciones atmosféricas a través de una variedad de medios, incluidos la radio, la televisión, la prensa e Internet;
(d)  realizar experimentos en la dispersión de niebla, la siembra de nubes, el aumento de la lluvia y otros tipos de programas de modificación del clima;
(e)  desarrollar y probar modelos informáticos matemáticos del clima y el tiempo para uso experimental u operativo;
(f)  participar en estudios del efecto del clima en el medio ambiente;
(g)  analizar el impacto de los proyectos industriales y la actividad humana en el clima y la calidad del aire, y trabajar con las comunidades de ciencias sociales, ingeniería y economía para desarrollar estrategias de mitigación adecuadas;
(h)  participar en el diseño y desarrollo de nuevos equipos y procedimientos para la recopilación de datos meteorológicos y la teledetección, o para aplicaciones relacionadas;
(i)  realizar investigaciones sobre y mejorar o desarrollar conceptos, teorías y métodos operativos relacionados con la composición, la estructura y la dinámica de la atmósfera, y preparar artículos e informes científicos sobre el resultado de esta investigación.
Ejemplos de las ocupaciones clasificadas aquí:
- Climatólogo
- Hidrometeorólogo
- Meteorólogo
- Pronosticador del tiempo"
"687671b1ebd2bf665349a166","http://data.europa.eu/esco/isco/C2113","f864ea5c-b465-4b4c-9546-b34624bdc75d
e7245eb9-2c7d-49b3-b553-d842b7bb937d
908a61d3-4c30-4968-aaa8-8d16b1e8590e
3f8e3dc1-9a9c-4810-ab7d-8192b904a32d","2113","iscogroup","2025-07-15T15:20:17.995Z","2025-07-15T15:20:17.995Z","Químicos","Químicos","Los químicos realizan investigaciones, mejoran o desarrollan conceptos, teorías y métodos operativos, o aplican conocimientos científicos relacionados con la química para desarrollar nuevos conocimientos o productos y para el control de calidad y procesos.
Las tareas incluyen:
(a)  realizar investigaciones y mejorar o desarrollar conceptos, instrumentos, teorías y métodos operativos relacionados con la química;
(b)  realizar experimentos, pruebas y análisis para investigar la composición química y los cambios energéticos y químicos en diversas sustancias, materiales y productos naturales o sintéticos;
(c)  desarrollar procedimientos para el control ambiental, el control de calidad y diversos otros procedimientos para fabricantes o usuarios;
(d)  realizar programas de recopilación y análisis de muestras y datos para identificar y cuantificar contaminantes ambientales;
(e)  participar en proyectos interdisciplinarios de investigación y desarrollo trabajando con ingenieros químicos, biólogos, microbiólogos, agrónomos, geólogos u otros profesionales;
(f)  utilizar microorganismos para convertir sustancias en nuevos compuestos;
(g)  determinar formas de fortalecer o combinar materiales o desarrollar nuevos materiales.
(h)  reproducir y sintetizar sustancias naturales y crear nuevas sustancias artificiales;
(i)  preparar artículos e informes científicos.
Ejemplo de las ocupaciones clasificadas aquí:
- Químico
Algunas ocupaciones relacionadas clasificadas en otro lugar:
- Bioquímico - 2131
- Farmacólogo - 2131
- Farmacéutico - 2262"
"687671b1ebd2bf665349a167","http://data.europa.eu/esco/isco/C2114","f14ff250-33b9-4297-9e72-0c4c9176b841
6851140d-2998-44eb-b099-e7fec564fc06
5539e4db-42c9-4e55-b561-7713f59b5a27
fb2c94ee-37c5-48ee-89a4-95084dd723c8","2114","iscogroup","2025-07-15T15:20:17.995Z","2025-07-15T15:20:17.995Z","Geólogos y geofísicos","Geólogos y geofísicos","Los geólogos y geofísicos realizan investigaciones; mejoran o desarrollan conceptos, teorías y métodos operativos; o aplican conocimientos científicos relacionados con la geología y la geofísica en campos como la exploración y extracción de petróleo, gas y minerales, la conservación del agua, la ingeniería civil, las telecomunicaciones y la navegación, y la evaluación y mitigación de los efectos de los proyectos de desarrollo y eliminación de residuos en el medio ambiente.
Las tareas incluyen:
(a)  realizar investigaciones y mejorar o desarrollar conceptos, teorías y métodos operativos relacionados con la geología y la geofísica;
(b)  estudiar la composición y la estructura de la corteza terrestre, examinar rocas, minerales, fósiles y otros materiales para determinar los procesos que afectan el desarrollo de la Tierra, rastrear la evolución de la vida pasada, establecer la naturaleza y la cronología de las formaciones geológicas y evaluar sus aplicaciones comerciales;
(c)  interpretar datos de investigación y preparar informes geológicos, mapas, gráficos y diagramas, informes y artículos;
(d)  aplicar conocimientos geológicos a los problemas encontrados en proyectos de ingeniería civil, como la construcción de presas, puentes, túneles y grandes edificios, y proyectos de recuperación de tierras;
(e)  utilizar varios programas de teledetección para investigar y medir las fuerzas sísmicas, gravitacionales, eléctricas, térmicas y magnéticas que afectan la Tierra;
(f)  estimar el peso, el tamaño y la masa de la Tierra y la composición y la estructura de su interior, y estudiar la naturaleza, la actividad y la previsibilidad de los volcanes, los glaciares y los terremotos;
(g)  cartografiar el campo magnético de la Tierra y aplicar estos y otros datos recopilados para la radiodifusión, la navegación y otros fines;
(h)  estudiar y medir las propiedades físicas de los mares y la atmósfera y su interrelación, como el intercambio de energía térmica;
(i)  localizar y determinar la naturaleza y la extensión de los depósitos de petróleo, gas y minerales utilizando métodos sismológicos, gravimétricos, magnéticos, eléctricos o radiométricos;
(j)  identificar depósitos de materiales de construcción y determinar sus características y idoneidad para su uso como agregados de hormigón, relleno de carreteras o para otras aplicaciones;
(k)  investigar el movimiento, la distribución y las propiedades físicas de las aguas subterráneas y superficiales;
(l)  asesorar en áreas como la gestión de residuos, la selección de rutas y sitios y la restauración de sitios contaminados.
Ejemplos de las ocupaciones clasificadas aquí:
- Oceanógrafo geológico
- Geólogo
- Oceanógrafo geofísico
- Geofísico
- Geoscientífico"
"687671b1ebd2bf665349a168","http://data.europa.eu/esco/isco/C212","d8df883e-3056-4cc4-a947-65bf59381d01
eeb2034a-06bb-4cee-981b-77b62fa5349a
fdff97e5-3f56-4865-b5c2-48b439bf3413
4b0f5eb2-9f0d-45cd-91a3-4d1ee919c295","212","iscogroup","2025-07-15T15:20:17.995Z","2025-07-15T15:20:17.995Z","Matemáticos, actuarios y estadísticos","Matemáticos, actuarios y estadísticos","Los matemáticos, actuarios y estadísticos realizan investigaciones; mejoran o desarrollan conceptos, teorías y modelos y técnicas operativas matemáticas, actuariales y estadísticas; y aplican estos conocimientos a una amplia gama de tareas en campos como la ingeniería, los negocios y las ciencias sociales y otras.
Las tareas que suelen realizar incluyen: estudiar, mejorar y desarrollar teorías y técnicas matemáticas, actuariales y estadísticas; asesorar o aplicar principios, modelos y técnicas matemáticas a una amplia gama de tareas en los campos de la ingeniería, las ciencias naturales, sociales o de la vida; realizar análisis lógicos de problemas de gestión, especialmente en términos de eficacia de entrada-salida, y formular modelos matemáticos de cada problema, generalmente para la programación y la solución mediante computadora; diseñar y poner en funcionamiento planes de pensiones y sistemas de seguros de vida, salud, sociales y de otro tipo; aplicar las matemáticas, la estadística, la teoría de la probabilidad y el riesgo para evaluar los posibles impactos financieros de eventos futuros; planificar y organizar encuestas y otras recopilaciones estadísticas, y diseñar cuestionarios; evaluar, procesar, analizar e interpretar datos estadísticos y prepararlos para su publicación; asesorar o aplicar diversos métodos de recopilación de datos y métodos y técnicas estadísticas, y determinar la fiabilidad de los hallazgos, especialmente en campos como los negocios o la medicina, así como en otras áreas de las ciencias naturales, sociales o de la vida; preparar artículos e informes científicos; supervisar el trabajo de asistentes matemáticos, actuariales y estadísticos y empleados de estadística.
Las ocupaciones de este grupo menor se clasifican en el siguiente grupo unitario:
2120 Matemáticos, actuarios y estadísticos"
"687671b1ebd2bf665349a169","http://data.europa.eu/esco/isco/C2120","d5fab79f-f55e-4df2-b183-23261404b81d
99af7858-2fc2-4dab-aedf-0792a5abb9b5
c25bbe90-f422-41e8-93e5-40328a9b5e86
fff6dee6-32c3-4798-bc8c-033e549aa9fa","2120","iscogroup","2025-07-15T15:20:17.995Z","2025-07-15T15:20:17.995Z","Matemáticos, actuarios y estadísticos","Matemáticos, actuarios y estadísticos","Los matemáticos, actuarios y estadísticos realizan investigaciones y mejoran o desarrollan conceptos, teorías y métodos y técnicas operativas matemáticas, actuariales y estadísticas, y asesoran o participan en su aplicación práctica en campos como la ingeniería, los negocios y las ciencias sociales y otras.
Las tareas incluyen:
(a)  estudiar, mejorar y desarrollar teorías y técnicas matemáticas, actuariales y estadísticas;
(b)  asesorar o aplicar principios, modelos y técnicas matemáticas a una amplia gama de tareas en los campos de la ingeniería, las ciencias naturales, sociales o de la vida;
(c)  realizar análisis lógicos de problemas de gestión, especialmente en términos de eficacia de entrada-salida, y formular modelos matemáticos de cada problema, generalmente para la programación y la solución mediante computadora;
(d)  diseñar y poner en funcionamiento planes de pensiones y sistemas de seguros de vida, salud, sociales y de otro tipo;
(e)  aplicar las matemáticas, la estadística, la teoría de la probabilidad y el riesgo para evaluar los posibles impactos financieros de eventos futuros;
(f)  planificar y organizar encuestas y otras recopilaciones estadísticas, y diseñar cuestionarios;
(g)  evaluar, procesar, analizar e interpretar datos estadísticos y prepararlos para su publicación;
(h)  asesorar o aplicar diversos métodos de recopilación de datos y métodos y técnicas estadísticas, y determinar la fiabilidad de los hallazgos, especialmente en campos como los negocios o la medicina, así como en otras áreas de las ciencias naturales, sociales o de la vida;
(i)  preparar artículos e informes científicos;
(j)  supervisar el trabajo de asistentes matemáticos, actuariales y estadísticos y empleados de estadística.
Ejemplos de las ocupaciones clasificadas aquí:
- Actuario
- Demógrafo
- Matemático
- Analista de investigación de operaciones
- Estadístico
Algunas ocupaciones relacionadas clasificadas en otro lugar:
- Analista de sistemas de información - 2511
- Asistente actuarial - 3314
- Asistente matemático - 3314
- Asistente estadístico - 3314
- Empleado actuarial - 4312
- Empleado de estadística - 4312"
"687671b1ebd2bf665349a16a","http://data.europa.eu/esco/isco/C213","df4e75ce-5fe1-48d2-ac66-fd41e8bd2f36
e82e358d-856b-49c2-bc5d-5265d9553200
66c53921-c6fa-48bc-9156-9e85dbf831c6
1ab60ef4-157c-46bf-bd16-c126f105598b","213","iscogroup","2025-07-15T15:20:17.996Z","2025-07-15T15:20:17.996Z","Profesionales de las ciencias de la vida","Profesionales de las ciencias de la vida","Los profesionales de las ciencias de la vida aplican los conocimientos adquiridos a través de la investigación sobre la vida humana, animal y vegetal, y sus interacciones entre sí y con el medio ambiente, para desarrollar nuevos conocimientos, mejorar la producción agrícola y forestal, y resolver problemas de salud humana y ambientales.
Las tareas que suelen realizar incluyen: recopilar, analizar y evaluar datos experimentales y de campo para identificar y desarrollar nuevos procesos y técnicas; asesorar y apoyar a gobiernos, organizaciones y empresas sobre el desarrollo ecológicamente sostenible de los recursos naturales.
Las ocupaciones de este grupo menor se clasifican en los siguientes grupos de unidades:
2131 Biólogos, botánicos, zoólogos y profesionales afines
2132 Asesores de agricultura, silvicultura y pesca
2133 Profesionales de la protección del medio ambiente"
"687671b1ebd2bf665349a16b","http://data.europa.eu/esco/isco/C2131","53022ce7-3ae6-447e-b5bb-5d92022e49cc
daae6474-d5f0-47fe-be25-cd738a423d30
6df91668-44c4-41fa-b69f-ef96d7acd758
414cf08d-43c5-41fa-97b1-b51bb652cd5c","2131","iscogroup","2025-07-15T15:20:17.996Z","2025-07-15T15:20:17.996Z","Biólogos, botánicos, zoólogos y profesionales afines","Biólogos, botánicos, zoólogos y profesionales afines","Los biólogos, botánicos, zoólogos y profesionales afines estudian los organismos vivos y sus interacciones entre sí y con el medio ambiente, y aplican estos conocimientos para resolver problemas de salud humana y ambientales. Trabajan en diversos campos como la botánica, la zoología, la ecología, la biología marina, la genética, la inmunología, la farmacología, la toxicología, la fisiología, la bacteriología y la virología.
Las tareas incluyen:
(a)  Realizar investigaciones en laboratorios y sobre el terreno para aumentar el conocimiento científico de los organismos vivos, descubrir nueva información, probar hipótesis, resolver problemas en áreas como el medio ambiente, la agricultura y la salud, y desarrollar nuevos productos, procesos y técnicas para uso farmacéutico, agrícola y ambiental;
(b)  Diseñar y realizar experimentos y pruebas;
(c)  Recolectar especímenes y datos humanos, animales, insectos y vegetales, y estudiar su origen, desarrollo, forma química y física, estructura, composición y procesos vitales y reproductivos;
(d)  Examinar organismos vivos utilizando una variedad de equipos, instrumentos, tecnologías y técnicas especializadas, como microscopios electrónicos, telemetría, sistemas de posicionamiento global, biotecnología, imágenes de satélite, ingeniería genética, análisis de imágenes digitales, reacción en cadena de la polimerasa y modelado por computadora;
(e)  Identificar, clasificar, registrar y monitorear organismos vivos y mantener bases de datos;
(f)  Escribir artículos y informes científicos que detallen la investigación y cualquier hallazgo nuevo, que luego se ponen a disposición de la comunidad científica en revistas científicas o en congresos para su escrutinio y posterior debate;
(g)  Diseñar y llevar a cabo evaluaciones de impacto ambiental para identificar los cambios causados por factores naturales o humanos;
(h)  Asesorar a gobiernos, organizaciones y empresas en áreas como la conservación, la gestión de recursos naturales y los efectos del cambio climático y la contaminación.
Ejemplos de las ocupaciones clasificadas aquí:
-  Etologo animal
-  Bacteriólogo
-  Bioquímico
-  Biólogo
-  Investigador biomédico
-  Biotecnólogo
-  Botánico
-  Genetista celular
-  Biólogo marino
-  Microbiólogo
-  Biólogo molecular
-  Genetista molecular
-  Farmacólogo
-  Zoólogo
Algunas ocupaciones relacionadas clasificadas en otra parte:
 -  Ecólogo - 2133

Notas
Los profesionales de la investigación médica que participan en la investigación biomédica utilizando organismos vivos y no realizan prácticas clínicas se clasifican en el Grupo de Unidades 2131: Biólogos, botánicos, zoólogos y profesionales afines. Aquellos que también realizan prácticas clínicas se clasifican en el Grupo Menor 221: Médicos."
"687671b1ebd2bf665349a16c","http://data.europa.eu/esco/isco/C2132","77bdc8f2-6e33-49e4-998c-d2bb463903b0
21ec76de-3ddb-4985-a980-b4e572c40273
7ea35ba4-17c7-4580-aa62-0920ef5657e0
6d1b1fb4-9553-46e4-9568-a95e5b53bd48","2132","iscogroup","2025-07-15T15:20:17.996Z","2025-07-15T15:20:17.996Z","Asesores de agricultura, silvicultura y pesca","Asesores de agricultura, silvicultura y pesca","Los asesores de agricultura, silvicultura y pesca estudian y brindan asistencia y asesoramiento sobre la gestión de explotaciones agrícolas, forestales y pesqueras, incluyendo el cultivo, la fertilización, la cosecha, la erosión y la composición del suelo, la prevención de enfermedades, la nutrición, la rotación de cultivos y la comercialización. Desarrollan técnicas para aumentar la productividad y estudian y elaboran planes y políticas para la gestión de tierras y pesquerías.
Las tareas incluyen:
(a)  Recopilar y analizar datos y muestras relacionados con productos, alimentos, suelo, calidad del agua y otros factores que afectan la producción agrícola, forestal o pesquera;
(b)  Asesorar sobre técnicas para mejorar la producción de cultivos, ganado y peces, y opciones de producción alternativas;
(c)  Asesorar sobre enfermedades del ganado y los cultivos, control de plagas y malezas, mejora del suelo, cría de animales y programas de alimentación;
(d)  Estudiar los factores ambientales que afectan la producción de cultivos comerciales, el crecimiento de los pastos, la cría de animales, las poblaciones de peces y el crecimiento y la salud de los árboles forestales;
(e)  Estudiar los efectos de las técnicas de cultivo, los suelos, los insectos, las enfermedades y las prácticas pesqueras sobre el rendimiento animal, de los cultivos, forestales y pesqueros;
(f)  Estudiar la migración, el crecimiento, la alimentación y el desove de los peces, y diseñar métodos para recolectar, fertilizar, incubar y eclosionar huevos de peces;
(g)  Investigar las características, la capacidad de uso y la productividad de los suelos, y aplicar los hallazgos al desarrollo de prácticas agrícolas, hortícolas y forestales mejoradas;
(h)  Desarrollar procedimientos y técnicas para resolver problemas agrícolas y mejorar la eficiencia de la producción;
(i)  Gestionar los recursos forestales y pesqueros para maximizar sus beneficios comerciales, recreativos y ambientales a largo plazo;
(j)  Estudiar la propagación y el cultivo de árboles forestales, los métodos para mejorar el crecimiento del ganado y los efectos del raleo en los rendimientos forestales;
(k)  Investigar, planificar e implementar procedimientos de gestión para hacer frente a los efectos de incendios, inundaciones, sequías, erosión del suelo, plagas y enfermedades;
(l)  Preparar informes científicos y realizar sesiones informativas y conferencias de asesoramiento para las comunidades agrícolas, forestales y pesqueras y otros grupos.
Ejemplos de las ocupaciones clasificadas aquí:
-  Agrónomo
-  Asesor de pesca
-  Asesor forestal
-  Científico forestal
-  Científico hortícola
-  Silvicultor
-  Científico del suelo"
"687671b1ebd2bf665349a16d","http://data.europa.eu/esco/isco/C2133","7d89b78d-4f41-44e9-acd4-7fc3aefb45a2
8566cec9-ee6b-40bf-98a6-e0a02e80380d
d2d1ee49-f8bf-40f9-9c8e-689cf57c6216
11c8e041-554f-4d80-9114-a5bb1088a2c7","2133","iscogroup","2025-07-15T15:20:17.996Z","2025-07-15T15:20:17.996Z","Profesionales de la protección del medio ambiente","Profesionales de la protección del medio ambiente","Los profesionales de la protección del medio ambiente estudian y evalúan los efectos en el medio ambiente de la actividad humana, como la contaminación del aire, el agua y el ruido, la contaminación del suelo, el cambio climático, los residuos tóxicos y el agotamiento y la degradación de los recursos naturales. Desarrollan planes y soluciones para proteger, conservar, restaurar, minimizar y prevenir daños adicionales al medio ambiente.
Las tareas incluyen:
 (a)  Realizar investigaciones, pruebas, recopilar muestras, realizar análisis de campo y de laboratorio para identificar las fuentes de problemas ambientales y recomendar formas de prevenir, controlar y remediar el impacto de dichos problemas;
(b)  Evaluar el impacto probable que las actividades, proyectos y desarrollos potenciales o propuestos puedan tener en el medio ambiente y recomendar si dichos desarrollos deben proceder;
(c)  Desarrollar y coordinar la implementación de sistemas de gestión ambiental para permitir que las organizaciones identifiquen, monitoreen y controlen el impacto de sus actividades, productos y servicios en el medio ambiente;
(d)  Realizar auditorías para evaluar el impacto ambiental de las actividades, procesos, residuos, ruidos y sustancias existentes;
(e)  Evaluar el cumplimiento de una organización con las regulaciones y directrices ambientales gubernamentales e internas, identificar violaciones y determinar las medidas correctivas apropiadas;
(f)  Brindar asesoramiento técnico y servicios de apoyo a las organizaciones sobre la mejor manera de abordar los problemas ambientales para reducir los daños ambientales y minimizar las pérdidas financieras;
(g)  Desarrollar planes de conservación.
Ejemplos de las ocupaciones clasificadas aquí:
-  Analista de contaminación del aire
-  Agente de conservación
-  Científico de la conservación
-  Ecólogo
-  Asesor ambiental
-  Auditor ambiental
-  Consultor ambiental
-  Científico de investigación ambiental
-  Científico ambiental
-  Guardabosques
-  Analista de calidad del agua
Algunas ocupaciones relacionadas clasificadas en otra parte:
-  Ingeniero ambiental - 2143"
"687671b1ebd2bf665349a16e","http://data.europa.eu/esco/isco/C214","1a97d465-fcc2-4f13-8c9b-e30c3669e413
fd3648ed-059f-43a9-8f50-273737b837b3
cbfadc2d-0360-4ddc-9112-c09c54463d85
fe6e6276-b7ea-4d79-913b-2787e0839a4c","214","iscogroup","2025-07-15T15:20:17.996Z","2025-07-15T15:20:17.996Z","Profesionales de la ingeniería (excluyendo electrotecnología)","Profesionales de la ingeniería (excluyendo electrotecnología)","Los profesionales de la ingeniería (excluyendo la electrotecnología) diseñan, planifican y organizan las pruebas, la construcción, la instalación y el mantenimiento de estructuras, máquinas y sus componentes, y los sistemas y plantas de producción; y planifican los programas de producción y los procedimientos de trabajo para garantizar que los proyectos de ingeniería se lleven a cabo de manera segura, eficiente y rentable.
Las tareas que suelen realizar incluyen: planificar y diseñar sistemas de procesos químicos, proyectos de ingeniería civil, equipos y sistemas mecánicos, operaciones de minería y perforación y otros proyectos de ingeniería; especificar e interpretar dibujos y planos, y determinar los métodos de construcción; supervisar la construcción de estructuras, sistemas de suministro y transporte de agua y gas, y la fabricación, instalación, operación y mantenimiento de equipos, máquinas e instalaciones; organizar y gestionar la mano de obra del proyecto y la entrega de materiales, plantas y equipos; estimar los costos totales y preparar planes y estimaciones de costos detallados como herramientas para el control presupuestario; resolver problemas de diseño y operacionales en los diversos campos de la ingeniería mediante la aplicación de la tecnología de ingeniería.
Las ocupaciones de este grupo menor se clasifican en los siguientes grupos de unidades:
2141 Ingenieros industriales y de producción
2142 Ingenieros civiles
2143 Ingenieros ambientales
2144 Ingenieros mecánicos
2145 Ingenieros químicos
2146 Ingenieros de minas, metalúrgicos y profesionales afines
2149 Profesionales de la ingeniería no clasificados en otra parte"
"687671b1ebd2bf665349a16f","http://data.europa.eu/esco/isco/C2141","fd5593b3-289a-48a4-aa8f-9521a336429f
6929d1f5-4c0b-4402-855c-48d0f66c8e8a
be3700c5-b037-4c7a-872a-7f23ded9f18a
cf23bbae-25d7-445e-abe6-acef3f2256c9","2141","iscogroup","2025-07-15T15:20:17.996Z","2025-07-15T15:20:17.996Z","Ingenieros industriales y de producción","Ingenieros industriales y de producción","Los ingenieros industriales y de producción realizan investigaciones y diseños, organizan y supervisan la construcción, operación y mantenimiento de procesos e instalaciones de producción industrial. Establecen programas para la coordinación de las actividades de fabricación y evalúan la rentabilidad y la seguridad.
Las tareas incluyen:
(a)  Estudiar declaraciones funcionales, organigramas e información del proyecto para determinar las funciones y responsabilidades de los trabajadores y las unidades de trabajo e identificar áreas de duplicación;
(b)  Establecer programas de medición del trabajo y analizar muestras de trabajo para desarrollar estándares para la utilización de la mano de obra;
(c)  Analizar la utilización de la fuerza laboral, la distribución de las instalaciones, los datos operativos y los programas y costos de producción para determinar la eficiencia óptima de los trabajadores y los equipos;
(d)  Desarrollar especificaciones para la fabricación y determinar los materiales, equipos, tuberías, flujos de materiales, capacidades y diseño de plantas y sistemas;
(e)  Organizar y gestionar la mano de obra del proyecto y la entrega de materiales, plantas y equipos;
(f)  Establecer estándares y políticas para la instalación, modificación, control de calidad, pruebas, inspección y mantenimiento de acuerdo con los principios de ingeniería y las normas de seguridad;
(g)  Inspeccionar la planta para mejorar y mantener el rendimiento;
(h)  Dirigir el mantenimiento de los edificios y equipos de la planta y coordinar los requisitos para nuevos diseños, estudios y programas de mantenimiento;
(i)  Asesorar a la gerencia sobre nuevos métodos, técnicas y equipos de producción;
(j)  Mantener contacto con los departamentos de compra, almacenamiento y control de materiales para asegurar un flujo constante de suministros.
Ejemplos de las ocupaciones clasificadas aquí:
-  Ingeniero de eficiencia industrial
-  Ingeniero industrial
-  Ingeniero de planta industrial
-  Ingeniero de producción
Algunas ocupaciones relacionadas clasificadas en otra parte:
-  Director de producción manufacturera - 1321"
"687671b1ebd2bf665349a170","http://data.europa.eu/esco/isco/C2142","be52c838-246c-488c-963b-d000540fcc09
1c00c547-43e8-4496-bda6-38e878614b60
db36c5ad-9f5d-423f-976c-2ad0feeb613a
5584308e-b0cd-49a6-bffa-e8be781fa647","2142","iscogroup","2025-07-15T15:20:17.996Z","2025-07-15T15:20:17.996Z","Ingenieros civiles","Ingenieros civiles","Los ingenieros civiles realizan investigaciones, asesoran, diseñan y dirigen la construcción; gestionan la operación y el mantenimiento de estructuras de ingeniería civil; o estudian y asesoran sobre aspectos tecnológicos de materiales particulares.
Las tareas incluyen:
(a)  Realizar investigaciones y desarrollar teorías y métodos nuevos o mejorados relacionados con la ingeniería civil;
(b)  Asesorar y diseñar estructuras como puentes, presas, muelles, carreteras, aeropuertos, ferrocarriles, canales, tuberías, sistemas de eliminación de residuos y control de inundaciones, y edificios industriales y otros edificios grandes;
(c)  Determinar y especificar los métodos de construcción, los materiales y los estándares de calidad, y dirigir los trabajos de construcción;
(d)  Establecer sistemas de control para garantizar el funcionamiento eficiente de las estructuras, así como la seguridad y la protección del medio ambiente;
(e)  Organizar y dirigir el mantenimiento y la reparación de las estructuras de ingeniería civil existentes;
(f)  Analizar el comportamiento del suelo y la roca cuando se someten a presión por las estructuras propuestas y diseñar cimientos estructurales;
(g)  Analizar la estabilidad de las estructuras y probar el comportamiento y la durabilidad de los materiales utilizados en su construcción.
Ejemplos de las ocupaciones clasificadas aquí:
-  Ingeniero civil
-  Ingeniero geotécnico
-  Ingeniero estructural
Algunas ocupaciones relacionadas clasificadas en otra parte:
-  Director de proyectos de ingeniería civil - 1323
-  Geocientífico - 2114
-  Metalúrgico - 2146
-  Ingeniero de minas - 2146
-  Urbanistas y planificadores de tráfico - 2164"
